CustomerID,Income,Kid_Younger6,Children_6to18,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Gender,Age,daysAsCardClient,Graduation,HighSchool,Master,PhD,Married,Single,Widow,Mnt_pday_card,Mnt_per_purchase
5804,99974.0,0,0,54.0,5730.0,2680,5670.0,2440.0,240.0,12.0,1,6,11,4,2,0,0,0,0,0,0,1,30,649,1,0,0,0,1,0,0,25.842835130970723,762.3636363636364
18764,55571.0,1,0,6.0,300.0,40,390.0,60.0,40.0,5.0,1,4,1,3,5,0,0,0,0,0,0,1,34,496,0,0,1,0,1,0,0,1.6834677419354838,92.77777777777777
12344,45378.0,1,0,90.0,120.0,40,210.0,80.0,60.0,17.0,1,3,1,3,8,0,0,0,0,0,0,0,34,909,1,0,0,0,1,0,0,0.5797579757975797,65.875
5717,142942.0,0,0,52.0,6820.0,2140,6720.0,1780.0,896.0,89.0,1,7,7,6,1,0,0,1,1,0,0,1,32,471,1,0,0,0,1,0,0,39.16135881104034,878.3333333333334
31526,34088.0,1,0,14.0,0.0,440,45.0,0.0,100.0,22.0,1,3,1,3,8,0,0,0,0,0,0,1,40,822,0,0,0,0,0,1,0,0.7384428223844283,75.875
16256,106768.0,1,0,71.0,6630.0,800,4125.0,400.0,400.0,102.0,4,13,5,10,7,0,1,0,0,0,0,1,42,900,0,0,0,1,0,1,0,13.841111111111111,389.28125
19208,48668.0,1,1,81.0,320.0,40,105.0,0.0,0.0,17.0,3,4,2,2,6,0,0,0,0,0,0,1,63,678,1,0,0,0,0,0,0,0.7109144542772862,43.81818181818182
9785,62031.0,1,1,36.0,3020.0,420,1350.0,340.0,0.0,26.0,10,10,4,4,9,0,1,0,0,0,0,0,55,933,0,0,1,0,1,0,0,5.526259378349411,184.14285714285714
30878,74985.0,1,2,63.0,2020.0,40,1185.0,40.0,40.0,38.0,7,8,2,5,7,0,0,0,0,0,0,0,37,690,1,0,0,0,1,0,0,4.873913043478261,152.86363636363637
7235,22105.0,1,0,96.0,80.0,40,225.0,0.0,200.0,18.0,4,5,2,3,5,0,0,0,0,0,0,1,27,696,1,0,0,0,1,0,0,0.8089080459770115,40.214285714285715
25451,33132.0,0,0,45.0,0.0,20,15.0,60.0,80.0,11.0,1,3,1,2,6,0,1,0,0,0,0,0,18,482,0,0,0,0,0,1,0,0.38589211618257263,26.571428571428573
30074,63587.0,1,1,61.0,1210.0,0,855.0,0.0,140.0,1.0,6,6,2,4,7,0,0,0,0,0,0,0,54,289,0,0,1,0,1,0,0,7.633217993079585,122.55555555555556
16694,98440.0,1,0,80.0,4910.0,740,3960.0,740.0,2440.0,189.0,4,12,3,12,5,0,0,0,0,0,0,1,35,688,0,1,0,0,1,0,0,18.864825581395348,418.6774193548387
21557,65744.0,0,1,92.0,780.0,0,120.0,0.0,40.0,4.0,1,4,1,4,7,0,0,0,0,0,0,1,63,346,1,0,0,0,1,0,0,2.7283236994219653,94.4
24599,43920.0,1,1,51.0,90.0,0,60.0,20.0,0.0,4.0,1,3,1,2,8,0,0,0,0,0,0,0,48,966,0,0,0,1,1,0,0,0.18012422360248448,24.857142857142858
28850,73130.0,0,0,57.0,1150.0,880,540.0,460.0,820.0,55.0,1,4,4,6,2,0,0,0,0,0,0,0,41,327,1,0,0,0,0,1,0,11.941896024464832,260.3333333333333
6191,94295.0,0,1,26.0,1690.0,3840,3345.0,2920.0,760.0,161.0,3,8,4,12,3,0,0,0,0,0,0,1,51,820,1,0,0,0,1,0,0,15.507317073170732,470.962962962963
26591,72492.0,0,1,88.0,2640.0,0,1545.0,300.0,0.0,11.0,3,7,3,7,5,0,0,0,0,0,0,1,58,320,1,0,0,0,0,1,0,14.05,224.8
12218,105797.0,0,0,53.0,5370.0,1520,12660.0,1220.0,300.0,46.0,1,5,7,4,1,0,0,0,0,1,0,1,74,620,0,0,0,1,1,0,0,34.05806451612903,1242.1176470588234
31106,34637.0,1,0,76.0,40.0,440,165.0,40.0,140.0,32.0,2,5,1,3,8,0,0,0,0,0,0,1,40,870,0,1,0,0,1,0,0,0.9850574712643678,77.9090909090909
12734,111910.0,0,0,28.0,9080.0,2660,1995.0,520.0,2660.0,120.0,1,5,7,11,7,0,0,0,1,0,0,0,27,734,1,0,0,0,1,0,0,23.208446866485012,709.7916666666666
21500,125577.0,0,0,68.0,4160.0,920,13875.0,920.0,2140.0,46.0,1,5,7,4,1,0,0,0,0,0,0,1,60,454,1,0,0,0,0,0,1,48.59251101321586,1297.7058823529412
7217,68969.0,1,1,6.0,160.0,0,45.0,0.0,0.0,1.0,1,3,1,2,7,0,0,0,0,0,0,1,45,421,0,0,0,1,1,0,0,0.48931116389548696,29.428571428571427
33230,25988.0,0,0,55.0,90.0,180,375.0,180.0,0.0,39.0,2,4,2,3,5,0,1,0,0,0,0,0,57,486,0,1,0,0,0,1,0,1.7777777777777777,78.54545454545455
22952,126509.0,0,0,8.0,4010.0,448,8895.0,640.0,704.0,48.0,1,6,7,4,1,0,0,0,0,0,0,1,49,543,0,1,0,0,1,0,0,27.154696132596683,819.1666666666666
15794,103883.0,0,1,17.0,3810.0,1160,1635.0,900.0,1160.0,38.0,2,9,4,9,4,0,0,0,0,0,0,1,53,353,1,0,0,0,1,0,0,24.654390934844194,362.625
19379,76497.0,0,1,48.0,1890.0,40,435.0,40.0,40.0,40.0,2,5,3,5,4,0,0,0,0,0,0,0,48,304,0,0,0,1,0,1,0,8.174342105263158,165.66666666666666
13580,83653.0,0,0,86.0,9270.0,240,3285.0,480.0,720.0,109.0,1,7,5,9,4,0,0,0,0,1,0,1,56,888,1,0,0,0,0,1,0,15.882882882882884,641.0909090909091
34367,87376.0,0,1,49.0,1150.0,800,1140.0,40.0,340.0,33.0,1,6,2,6,3,0,0,0,0,0,0,1,55,414,1,0,0,0,1,0,0,8.46135265700483,233.53333333333333
17117,96725.0,0,1,96.0,5850.0,320,2745.0,500.0,320.0,8.0,3,9,7,9,6,0,0,0,0,0,0,1,43,767,0,0,1,0,1,0,0,12.702737940026076,347.9642857142857
16919,51417.0,1,0,97.0,350.0,20,180.0,13.333333333333334,40.0,9.0,3,4,2,3,5,0,0,0,0,0,0,1,37,727,1,0,0,0,1,0,0,0.8422741861531408,51.02777777777778
12206,113948.0,0,0,70.0,8240.0,340,9945.0,3220.0,2140.0,35.0,1,7,7,6,2,0,0,1,0,0,0,1,26,597,0,0,1,0,1,0,0,40.06700167504188,1139.047619047619
15356,66005.0,1,0,1.0,1070.0,20,615.0,0.0,20.0,16.0,2,6,1,4,8,0,0,0,0,0,0,1,37,646,0,0,0,1,1,0,0,2.695046439628483,133.92307692307693
34379,56765.0,0,1,11.0,2430.0,1160,1890.0,860.0,280.0,24.0,5,6,3,10,5,0,0,0,0,0,0,1,43,928,1,0,0,0,1,0,0,7.1594827586206895,276.8333333333333
7007,52326.0,1,0,21.0,250.0,0,105.0,0.0,0.0,2.0,1,3,1,3,6,0,0,0,0,0,0,1,45,512,1,0,0,0,1,0,0,0.697265625,44.625
33734,54361.0,1,1,58.0,170.0,0,90.0,0.0,20.0,3.0,1,3,1,3,7,0,0,0,0,0,0,0,50,682,0,0,0,1,1,0,0,0.4149560117302053,35.375
8018,71834.0,0,1,82.0,1470.0,0,60.0,20.0,0.0,9.0,2,5,2,4,5,0,0,1,0,0,0,1,57,360,0,0,0,1,0,1,0,4.330555555555556,119.92307692307692
30983,51093.0,0,1,79.0,90.0,180,180.0,280.0,380.0,33.0,1,3,2,3,5,0,0,0,0,0,0,1,49,355,0,1,0,0,1,0,0,3.219718309859155,127.0
33398,65060.0,0,1,43.0,560.0,0,75.0,20.0,0.0,14.0,2,3,2,3,5,0,0,0,0,0,0,0,55,956,0,0,1,0,1,0,0,0.6997907949790795,66.9
8288,61162.0,1,1,61.0,3570.0,80,1935.0,80.0,80.0,49.0,11,10,2,7,9,0,0,0,0,0,0,1,53,838,0,0,0,1,1,0,0,6.914081145584726,193.13333333333333
7385,74302.0,0,1,88.0,390.0,0,30.0,0.0,0.0,0.0,1,3,1,3,5,0,0,0,0,0,0,0,67,434,0,0,0,1,1,0,0,0.967741935483871,52.5
11120,119824.0,0,0,1.0,7090.0,900,1716.0,456.0,3200.0,45.0,1,10,3,5,5,0,0,0,0,1,0,1,33,766,0,1,0,0,1,0,0,17.502610966057443,705.6315789473684
28211,75422.0,0,1,6.0,1610.0,960,720.0,540.0,360.0,42.0,3,4,3,8,3,0,0,0,0,0,0,1,45,594,0,1,0,0,0,1,0,7.124579124579125,235.11111111111111
10901,115586.0,1,0,33.0,7950.0,180,1725.0,380.0,180.0,86.0,2,13,3,11,5,0,0,0,0,0,0,1,34,402,0,0,0,1,0,1,0,26.121890547263682,362.1034482758621
29264,108040.0,0,0,63.0,4610.0,840,6915.0,1060.0,1060.0,0.0,1,6,5,8,3,0,0,0,0,0,0,1,26,644,0,0,0,1,1,0,0,22.492236024844722,724.25
33278,64674.0,0,1,49.235058047871576,5260.0,0,315.0,0.0,0.0,16.0,6,11,3,6,8,0,0,1,0,0,0,1,63,846,0,0,0,1,0,0,0,6.608747044917258,215.03846153846155
12101,86082.0,0,1,99.0,4510.0,100,1065.0,220.0,320.0,82.0,2,9,3,8,5,0,0,1,1,0,0,1,44,295,1,0,0,0,1,0,0,21.345762711864406,286.22727272727275
22964,97059.0,0,1,44.0,3510.0,1060,3315.0,2440.0,300.0,99.0,2,6,4,4,2,0,0,0,0,0,0,0,55,839,1,0,0,0,1,0,0,12.781883194278903,670.25
16406,56603.0,2,0,42.0,510.0,240,735.0,260.0,480.0,24.0,3,6,2,3,8,0,0,0,0,0,0,1,35,570,0,1,0,0,1,0,0,3.9456140350877194,160.64285714285714
17609,90599.0,0,1,42.0,2110.0,300,1485.0,300.0,840.0,34.0,2,7,3,7,5,0,0,0,0,0,0,1,54,861,1,0,0,0,1,0,0,5.887340301974448,266.7894736842105
21488,119980.0,0,0,59.0,3980.0,442,8400.0,442.0,1180.0,132.0,1,6,6,13,1,0,0,0,1,0,0,1,42,589,1,0,0,0,1,0,0,24.74702886247878,560.6153846153846
17171,52601.0,2,1,13.0,1200.0,520,1455.0,0.0,360.0,89.0,7,7,2,5,9,0,0,0,0,0,0,1,50,904,1,0,0,0,1,0,0,4.008849557522124,172.57142857142858
24368,85352.0,1,1,92.0,1410.0,40,1320.0,40.0,300.0,50.0,5,6,3,5,6,0,0,0,0,0,0,1,46,437,1,0,0,0,0,1,0,7.231121281464531,166.31578947368422
8597,75425.0,0,0,65.0,1340.0,300,825.0,1100.0,900.0,12.0,1,6,4,5,4,0,0,0,0,0,0,0,22,292,1,0,0,0,0,1,0,15.332191780821917,279.8125
8744,63834.0,1,1,32.0,1350.0,20,195.0,0.0,0.0,34.0,5,6,1,4,8,0,0,0,0,0,0,0,49,724,0,0,0,1,0,1,0,2.208563535911602,99.9375
14597,49504.0,1,0,75.0,390.0,80,450.0,40.0,280.0,1.0,3,4,2,3,7,0,0,0,0,0,0,1,45,764,0,0,0,1,1,0,0,1.62434554973822,103.41666666666667
20537,94966.0,0,1,94.0,2310.0,380,2805.0,380.0,680.0,9.0,2,7,4,8,3,0,0,0,0,0,0,0,61,384,0,0,1,0,0,1,0,17.09375,312.57142857142856
11174,96534.0,0,0,91.0,1680.0,860,3090.0,960.0,1520.0,114.0,1,7,3,10,2,0,0,0,0,0,0,0,62,529,1,0,0,0,1,0,0,15.546313799621927,391.6190476190476
7838,75347.0,0,0,37.0,830.0,40,1515.0,980.0,520.0,117.0,1,5,6,3,4,0,0,0,0,0,0,1,63,653,1,0,0,0,1,0,0,6.128637059724349,266.8
14876,129468.0,0,0,49.0,6920.0,672,8595.0,3560.0,3940.0,19.0,0,7,8,8,2,0,0,0,0,1,0,0,43,936,1,0,0,0,1,0,0,25.326923076923077,1030.695652173913
30080,23062.0,1,0,49.0,10.0,40,60.0,20.0,20.0,7.0,1,3,1,2,8,0,1,0,0,0,0,1,39,798,0,1,0,0,1,0,0,0.19674185463659147,22.428571428571427
31370,72278.0,1,0,47.0,840.0,920,2760.0,840.0,600.0,38.0,4,10,2,5,8,0,0,0,0,0,0,0,26,883,0,1,0,0,1,0,0,6.792751981879955,285.6190476190476
14678,96271.0,0,2,74.0,2040.0,140,2235.0,300.0,300.0,66.0,1,7,2,8,2,0,0,0,0,0,0,1,41,402,0,0,0,1,1,0,0,12.639303482587065,282.27777777777777
21971,30893.0,1,0,34.0,10.0,200,165.0,280.0,60.0,15.0,2,4,1,3,6,0,0,0,0,0,0,1,42,558,0,0,0,0,0,0,0,1.3082437275985663,73.0
25949,85219.0,0,0,83.0,4700.0,700,2310.0,560.0,140.0,21.0,1,6,5,12,4,0,0,0,0,0,0,1,63,895,0,0,1,0,1,0,0,9.420111731843575,351.2916666666667
11360,79374.0,1,1,46.0,2130.0,0,615.0,100.0,0.0,20.0,5,9,2,3,9,0,1,0,0,0,0,0,41,381,0,0,0,1,0,1,0,7.519685039370079,150.78947368421052
8300,64312.0,1,1,40.0,320.0,20,180.0,0.0,0.0,3.0,2,3,2,3,4,0,0,0,0,0,0,1,46,652,0,0,0,1,0,1,0,0.8021472392638037,52.3
20129,90621.0,0,0,71.0,6210.0,1460,6210.0,1200.0,960.0,85.0,1,10,5,6,5,0,0,0,0,0,0,0,68,639,0,0,1,0,1,0,0,25.23474178403756,732.9545454545455
22574,56011.0,1,0,92.0,800.0,100,780.0,40.0,80.0,92.0,3,5,3,3,6,0,1,0,0,0,0,1,37,965,0,0,0,1,1,0,0,1.960621761658031,135.14285714285714
19184,52907.0,2,1,25.0,130.0,40,180.0,20.0,40.0,3.0,1,3,1,3,7,0,0,0,0,0,0,0,60,635,1,0,0,0,1,0,0,0.6503937007874016,51.625
23768,36435.0,0,0,46.0,210.0,60,120.0,60.0,20.0,20.0,1,4,2,2,7,0,0,0,0,0,0,1,40,492,0,0,0,1,0,1,0,0.9959349593495935,54.44444444444444
22448,20950.0,2,0,42.0,50.0,120,180.0,180.0,160.0,25.0,2,4,2,2,8,0,0,0,0,0,0,1,44,753,1,0,0,0,0,0,0,0.949535192563081,71.5
21587,86501.0,0,0,81.0,10120.0,2520,12015.0,2100.0,1260.0,63.0,1,5,8,12,7,0,0,0,0,0,0,1,23,950,0,0,1,0,0,1,0,29.55578947368421,1079.923076923077
6512,15630.0,1,0,64.0,190.0,320,405.0,160.0,20.0,11.0,4,3,2,4,7,0,0,0,0,0,0,1,29,779,1,0,0,0,1,0,0,1.4197689345314506,85.07692307692308
31085,123906.0,0,0,35.0,11030.0,1400,1689.0,0.0,920.0,187.0,1,7,8,4,3,0,0,0,1,1,0,0,35,662,0,0,0,1,1,0,0,23.0,761.3
33641,82322.0,0,1,65.0,3200.0,960,1995.0,600.0,1440.0,48.0,4,8,3,10,4,0,0,0,0,0,0,1,61,655,0,0,1,0,0,0,0,12.584732824427482,329.72
9842,48669.0,1,0,46.0,70.0,100,585.0,260.0,300.0,37.0,2,6,1,3,7,0,0,0,0,0,0,1,42,406,1,0,0,0,1,0,0,3.3300492610837438,112.66666666666667
22337,43620.0,1,1,78.0,250.0,40,165.0,0.0,20.0,11.0,2,3,1,3,8,0,0,0,0,0,0,1,44,639,1,0,0,0,1,0,0,0.7605633802816901,54.0
12341,35240.0,1,0,7.0,140.0,140,165.0,160.0,0.0,5.0,2,4,1,3,8,0,0,0,0,0,0,1,44,666,1,0,0,0,0,0,0,0.9159159159159159,61.0
29363,96414.0,0,0,29.0,3200.0,2400,7590.0,3720.0,426.0,146.0,1,7,12,4,3,0,0,0,0,0,0,1,33,703,0,0,1,0,1,0,0,24.867709815078236,728.4166666666666
5498,132362.0,0,0,27.0,11840.0,640,5280.0,320.0,320.0,16.0,1,5,5,7,1,0,0,1,1,1,0,1,47,343,0,0,1,0,0,0,1,53.690962099125365,1023.1111111111111
24260,116645.0,0,0,64.0,3330.0,0,12225.0,1980.0,832.0,29.0,1,6,11,11,2,0,0,0,0,0,0,1,30,689,1,0,0,0,0,1,0,26.699564586357038,634.3448275862069
23612,123661.0,0,0,11.0,10200.0,1220,13155.0,800.0,400.0,142.0,1,7,8,9,3,0,0,0,1,1,0,1,30,674,1,0,0,0,1,0,0,38.452522255192875,1036.68
25013,107666.0,1,0,46.0,2360.0,140,5370.0,1660.0,1520.0,206.0,1,8,4,12,2,0,0,0,0,0,0,1,34,685,1,0,0,0,1,0,0,16.432116788321167,450.24
34592,84050.0,0,1,78.0,2610.0,0,3030.0,280.0,280.0,39.0,4,6,3,10,4,0,0,0,0,0,0,1,44,597,0,0,0,1,1,0,0,10.450586264656616,271.2608695652174
5990,88997.0,0,1,59.0,8150.0,400,2445.0,0.0,400.0,10.0,2,8,7,13,5,0,0,1,0,0,0,1,36,638,1,0,0,0,0,1,0,17.87617554858934,380.1666666666667
10394,99868.0,0,0,7.0,8520.0,1200,3105.0,1200.0,720.0,48.0,2,4,7,10,5,0,0,0,0,0,0,1,25,476,0,0,1,0,1,0,0,31.077731092436974,643.1739130434783
23117,121531.0,0,0,94.0,2540.0,534,7245.0,760.0,458.0,50.0,1,5,6,11,1,0,0,0,0,0,0,1,25,625,0,0,0,1,1,0,0,18.5392,503.7826086956522
15998,68439.0,1,1,67.0,1570.0,0,390.0,20.0,20.0,15.0,5,5,2,5,6,0,0,0,0,0,0,0,65,674,0,0,0,1,1,0,0,2.9896142433234423,118.52941176470588
27293,82773.0,0,1,32.0,5160.0,340,3195.0,880.0,1940.0,62.0,4,5,5,6,8,0,0,0,0,0,0,1,49,975,1,0,0,0,1,0,0,11.873846153846154,578.85
19865,89886.0,0,1,34.0,3560.0,0,1605.0,280.0,180.0,117.0,2,9,2,8,5,0,0,0,0,0,0,0,39,612,1,0,0,0,1,0,0,9.382352941176471,273.42857142857144
34052,67484.0,0,0,32.0,2990.0,220,1050.0,60.0,140.0,81.0,1,7,4,6,5,0,0,0,0,0,0,0,46,735,1,0,0,0,1,0,0,6.178231292517006,252.27777777777777
6422,34433.0,1,0,39.0,380.0,300,810.0,40.0,160.0,29.0,3,5,1,4,8,0,0,0,0,0,0,0,43,532,1,0,0,0,1,0,0,3.231203007518797,132.23076923076923
34445,40919.0,1,1,58.0,350.0,20,360.0,0.0,20.0,3.0,3,5,1,3,7,0,0,0,0,0,0,1,57,594,0,0,0,1,1,0,0,1.2676767676767677,62.75
16757,69031.0,1,1,93.0,360.0,360,255.0,60.0,240.0,7.0,2,4,2,3,7,0,0,0,0,0,0,1,34,538,0,1,0,0,0,1,0,2.382899628252788,116.54545454545455
29897,72928.0,1,1,26.0,700.0,40,555.0,60.0,60.0,18.0,3,5,2,3,8,0,0,0,0,0,0,1,40,832,1,0,0,0,0,1,0,1.7223557692307692,110.23076923076923
30836,101788.0,0,1,41.0,3990.0,532,2385.0,880.0,160.0,39.0,4,6,5,5,2,0,0,0,0,0,0,1,49,380,0,1,0,0,0,1,0,21.01578947368421,399.3
25619,57193.0,1,0,68.0,290.0,0,330.0,40.0,40.0,14.0,1,4,1,4,5,1,0,0,0,0,0,0,34,346,0,0,1,0,0,1,0,2.0635838150289016,71.4
16775,49802.0,1,0,87.0,150.0,160,390.0,20.0,260.0,13.0,2,4,1,3,6,0,0,0,0,0,0,1,44,626,1,0,0,0,0,1,0,1.5862619808306708,99.3
32012,20688.0,0,0,9.0,140.0,40,180.0,20.0,40.0,8.0,1,4,1,3,7,0,0,0,0,0,0,1,65,419,1,0,0,0,0,0,0,1.0214797136038185,47.55555555555556
13187,96238.0,0,1,13.0,3490.0,60,585.0,0.0,0.0,70.0,2,8,2,7,5,0,0,1,0,0,0,1,46,782,1,0,0,0,1,0,0,5.377237851662404,221.31578947368422
27782,83573.0,0,1,8.0,2660.0,980,3570.0,1820.0,1120.0,14.0,2,5,4,4,2,0,0,0,0,0,0,1,45,606,1,0,0,0,1,0,0,16.77227722772277,677.6
31742,74337.0,0,1,57.0,960.0,20,225.0,80.0,20.0,1.0,1,5,2,3,6,0,0,1,0,0,0,1,57,322,0,0,1,0,1,0,0,4.055900621118012,118.72727272727273
6587,11000.0,1,0,96.0,10.0,220,75.0,60.0,120.0,9.0,2,4,1,3,8,0,0,0,0,0,0,0,34,788,0,1,0,0,0,1,0,0.6269035532994924,49.4
17132,54548.0,0,1,92.0,1290.0,160,1065.0,120.0,0.0,69.0,4,6,4,3,8,0,1,0,0,0,0,1,48,902,0,0,0,1,1,0,0,2.997782705099778,159.05882352941177
7469,92267.0,0,1,22.0,5200.0,960,7260.0,720.0,2420.0,68.0,3,10,5,6,5,0,0,0,0,0,0,1,56,923,1,0,0,0,1,0,0,18.015167930660887,692.8333333333334
19349,76574.0,0,0,88.0,1610.0,220,1845.0,760.0,1000.0,23.0,1,7,2,8,5,0,0,0,0,0,0,0,39,462,1,0,0,0,0,1,0,11.813852813852813,303.22222222222223
26351,38871.0,1,0,73.0,30.0,400,90.0,460.0,0.0,46.0,3,4,3,2,8,0,1,0,0,0,0,1,39,519,0,0,0,0,1,0,0,1.976878612716763,85.5
16511,103925.0,0,0,69.0,6850.0,760,7230.0,500.0,760.0,37.0,1,6,11,5,5,0,0,0,0,0,0,1,49,618,1,0,0,0,1,0,0,26.111650485436893,701.6086956521739
34355,106246.0,0,0,54.0,6590.0,520,7800.0,416.0,1720.0,173.0,1,9,7,13,8,0,1,0,0,1,0,1,58,754,0,1,0,0,0,0,1,22.836870026525197,573.9666666666667
25019,78713.0,0,1,15.0,2970.0,0,615.0,60.0,0.0,37.0,2,9,2,5,7,0,0,0,0,0,0,1,41,539,0,0,0,1,1,0,0,6.8311688311688314,204.55555555555554
12086,30005.0,1,0,58.0,110.0,40,240.0,80.0,20.0,4.0,2,4,1,4,4,0,0,0,0,0,0,1,37,294,1,0,0,0,1,0,0,1.6802721088435375,44.90909090909091
27827,56692.0,1,0,29.0,360.0,120,285.0,80.0,20.0,14.0,2,4,1,4,3,0,0,0,0,0,0,1,31,405,1,0,0,0,0,1,0,2.1703703703703705,79.9090909090909
20288,64638.0,1,1,93.0,470.0,0,210.0,0.0,20.0,3.0,2,3,2,3,5,0,0,0,0,0,0,1,64,752,0,0,0,1,1,0,0,0.9348404255319149,70.3
30221,85426.0,0,1,22.0,3670.0,1540,2790.0,120.0,120.0,19.0,3,9,3,10,6,0,0,0,0,0,0,1,40,944,0,0,0,1,1,0,0,8.748940677966102,330.36
31625,124691.0,0,0,90.0,6570.0,640,11535.0,2560.0,640.0,0.0,1,8,6,13,3,0,0,1,0,0,0,1,60,771,0,0,0,1,1,0,0,28.46303501945525,783.75
6470,127255.0,0,0,75.0,5760.0,2220,13950.0,2960.0,1860.0,74.0,1,5,3,13,1,0,0,0,0,0,0,0,43,659,1,0,0,0,0,1,0,40.704097116843705,1219.2727272727273
12611,105033.0,0,0,26.0,4260.0,980,1905.0,1700.0,420.0,42.0,1,10,3,10,4,0,0,0,0,0,0,0,36,593,1,0,0,0,1,0,0,15.69477234401349,387.7916666666667
20045,48055.0,1,0,49.0,130.0,60,255.0,100.0,60.0,3.0,2,4,1,4,5,0,0,0,0,0,0,1,43,407,0,0,1,0,1,0,0,1.4938574938574938,55.27272727272727
17891,96253.0,0,0,63.0,6410.0,1920,9135.0,1600.0,3520.0,28.0,1,7,11,9,3,0,0,0,0,0,0,0,46,802,1,0,0,0,1,0,0,28.19576059850374,807.6071428571429
28967,61373.0,1,1,99.0,260.0,0,60.0,0.0,0.0,4.0,1,3,1,3,6,0,0,0,0,0,0,1,61,459,1,0,0,0,0,0,1,0.7058823529411765,40.5
28283,106407.0,1,1,39.0,8260.0,1000,4755.0,760.0,760.0,38.0,9,7,3,12,8,0,0,0,0,0,0,1,53,879,0,0,0,1,1,0,0,17.716723549488055,502.35483870967744
12260,113493.0,0,1,36.0,4910.0,960,3465.0,1720.0,2100.0,134.0,2,7,8,12,1,0,0,0,1,0,0,1,43,454,1,0,0,0,0,0,0,29.270925110132158,458.2413793103448
21950,48205.0,1,1,3.0,400.0,40,270.0,20.0,120.0,11.0,3,4,2,3,8,0,0,0,0,0,0,0,61,726,1,0,0,0,1,0,0,1.1859504132231404,71.75
30821,42603.0,0,0,87.0,50.0,40,30.0,40.0,40.0,0.0,1,2,1,3,4,0,0,0,0,0,0,1,33,463,1,0,0,0,0,0,0,0.4319654427645788,28.571428571428573
18251,12449.0,0,0,34.0,515.0,398,748.5,59.8,298.0,21.6,15,1,24,1,0,0,0,0,0,0,0,0,47,516,1,0,0,0,1,0,0,3.9552325581395347,49.7780487804878
27038,28200.0,1,0,3.0,50.0,240,165.0,100.0,60.0,17.0,3,5,1,3,7,0,0,0,0,0,0,1,28,416,1,0,0,0,0,1,0,1.5192307692307692,52.666666666666664
22373,83674.0,0,1,39.0,310.0,40,105.0,20.0,60.0,17.0,1,4,1,3,4,0,0,0,0,0,0,1,62,373,1,0,0,0,1,0,0,1.479892761394102,61.333333333333336
9695,30753.0,0,0,13.0,0.0,40,75.0,40.0,40.0,3.0,1,3,1,2,6,0,0,0,0,0,0,1,27,432,0,0,0,0,1,0,0,0.4583333333333333,28.285714285714285
27962,115096.0,0,0,96.0,10520.0,1140,10905.0,380.0,1140.0,38.0,1,12,6,4,4,0,0,1,1,0,0,1,38,534,0,0,0,1,0,0,0,45.174157303370784,1048.8260869565217
32426,135953.0,0,0,95.0,3980.0,422,1811.0,2800.0,3740.0,164.0,1,10,6,13,4,0,0,0,1,0,0,0,45,956,1,0,0,0,0,1,0,13.511506276150628,430.56666666666666
26933,114909.0,0,0,93.0,4740.0,240,9615.0,2300.0,760.0,27.0,1,5,4,13,1,0,0,0,0,0,0,1,60,529,0,0,0,1,1,0,0,33.42533081285444,768.7826086956521
16649,120101.0,1,1,42.0,5760.0,1840,5355.0,680.0,1840.0,80.0,4,5,3,12,5,0,0,0,0,0,0,1,58,738,1,0,0,0,1,0,0,21.077235772357724,648.125
6392,116026.0,0,0,21.0,14530.0,420,7800.0,3020.0,420.0,151.0,1,6,8,12,2,0,0,1,1,0,0,1,54,916,0,0,1,0,1,0,0,28.75655021834061,975.5925925925926
15017,61599.0,0,0,23.0,1240.0,1660,4005.0,1300.0,1180.0,35.0,2,7,3,11,5,0,0,0,0,0,0,1,53,816,0,0,0,1,0,0,0,11.544117647058824,409.5652173913044
27941,124052.0,0,0,86.0,11040.0,800,11955.0,1620.0,400.0,40.0,1,7,8,9,2,0,0,0,1,1,0,1,45,738,0,0,0,1,0,0,1,35.03387533875339,1034.2
29720,72850.0,0,1,88.0,3940.0,0,585.0,0.0,0.0,8.0,3,6,3,9,4,0,0,0,0,0,0,1,40,610,0,0,1,0,1,0,0,7.4311475409836065,215.85714285714286
14798,78600.0,0,1,42.0,3380.0,2800,4080.0,320.0,1140.0,140.0,3,6,12,7,4,0,0,0,0,0,0,0,46,842,0,0,1,0,1,0,0,14.085510688836104,423.57142857142856
32075,115107.0,0,0,98.0,5680.0,3100,10845.0,3780.0,1720.0,68.0,1,7,11,11,3,0,0,0,0,0,0,1,54,794,1,0,0,0,1,0,0,31.729219143576827,839.7666666666667
29240,123777.0,0,0,52.0,5300.0,1160,8400.0,442.0,2060.0,25.0,1,5,5,5,1,0,1,0,0,0,0,1,58,563,0,0,0,1,1,0,0,30.882770870337477,1086.6875
31994,101551.0,0,1,62.0,8770.0,220,3585.0,0.0,0.0,68.0,4,12,7,11,6,0,1,0,0,0,0,1,50,640,0,0,1,0,1,0,0,19.7546875,371.8529411764706
9314,54611.0,1,0,68.0,200.0,40,135.0,60.0,120.0,20.0,1,3,2,2,4,0,0,0,0,0,0,1,37,429,1,0,0,0,1,0,0,1.3403263403263403,71.875
